module	GeneName
M3_2	ARPP-19
M3_2	MYADM
M3_2	ABCA1
M3_2	IBRDC3
M3_2	ICAM1
M3_2	KIAA1434
M3_2	YPEL5
M3_2	CDC42EP4
M3_2	CDC42EP4
M3_2	AP1G1
M3_2	SERTAD2
M3_2	CCNG2
M3_2	CPD
M3_2	ARID5A
M3_2	SNIP1
M3_2	JMJD1C
M3_2	TFG
M3_2	FBXL12
M3_2	SLC9A8
M3_2	EGR3
M3_2	EMP1
M3_2	NAB1
M3_2	PPP2CA
M3_2	REL
M3_2	RAB21
M3_2	NR1H2
M3_2	RBM7
M3_2	ARIH1
M3_2	RLF
M3_2	FLJ20291
M3_2	PLEKHM2
M3_2	PLEKHB2
M3_2	IER3
M3_2	DUSP10
M3_2	RIOK3
M3_2	SKIL
M3_2	FLJ20481
M3_2	LOC339745
M3_2	C20orf178
M3_2	MYADM
M3_2	PLEK
M3_2	RAB11FIP1
M3_2	PPP1R15A
M3_2	TRIF
M3_2	PTDSR
M3_2	KIAA1754
M3_2	CD44
M3_2	RARA
M3_2	PCGF3
M3_2	KLF7
M3_2	SDC4
M3_2	BCL6
M3_2	MAP1LC3B
M3_2	MAD
M3_2	PHC2
M3_2	FOXO3A
M3_2	MCL1
M3_2	MAP1LC3B
M3_2	UPP1
M3_2	EREG
M3_2	SAT
M3_2	GLUL
M3_2	NFIL3
M3_2	USP15
M3_2	PITPNA
M3_2	SLC25A28
M3_2	SNN
M3_2	ZNF503
M3_2	SGK
M3_2	CAMKK1
M3_2	MAFB
M3_2	ZNF297B
M3_2	ZCCHC2
M3_2	SEC14L1
M3_2	CCL3
M3_2	OPA1
M3_2	AVPI1
M3_2	SPRED2
M3_2	DNAJB5
M3_2	PHLDA1
M3_2	ZP4
M3_2	COPS2
M3_2	NKX3-1
M3_2	MIDN
M3_2	JMJD3
M3_2	NXF1
M3_2	NDRG1
M3_2	ELF4
M3_2	FZR1
M3_2	SESN2
M3_2	FOSL2
M3_2	ELL
M3_2	TP53INP2
M3_2	C20orf155
M3_2	OLR1
M3_2	HBEGF
M3_3	HEBP1
M3_3	SULT1A1
M3_3	SULT1A1
M3_3	SULT1A2
M3_3	SULT1A2
M3_3	BZRP
M3_3	SMARCD3
M3_3	TKT
M3_3	TKT
M3_3	ENTPD1
M3_3	DYSF
M3_3	RTN3
M3_3	TALDO1
M3_3	ITGAM
M3_3	OAZ1
M3_3	PSTPIP2
M3_3	RAB32
M3_3	GSTP1
M3_3	SERPINB1
M3_3	RNASE4
M3_3	OS-9
M3_3	PYGL
M3_3	PHCA
M3_3	LY96
M3_3	PPT1
M3_3	CSPG2
M3_3	PLOD1
M3_3	AP1S2
M3_3	NCF4
M3_3	CPNE2
M3_3	PGD
M3_3	SEPX1
M3_3	PADI4
M3_3	CAST
M3_3	CAST
M3_3	LTA4H
M3_3	C14orf94
M3_3	F5
M3_3	DNASE1L1
M3_3	H2AFY
M3_3	SPINT2
M3_3	SEC11L1
M3_3	CORO1C
M3_3	CRAT
M3_3	CSF3R
M3_3	EIF4E3
M3_3	PXK
M3_3	VMP1
M3_3	C14orf154
M3_3	MGC26963
M3_3	CD302
M3_3	PLXDC2
M3_3	QPCT
M3_3	NPL
M3_3	FCHO2
M3_3	BIRC1
M3_3	HAL
M3_3	RPH3A
M3_3	CTSB
M3_3	FBXL5
M3_3	APG7L
M3_3	C22orf9
M3_3	PLXNC1
M3_3	PYCARD
M3_3	STX10
M3_3	GM2A
M3_3	WBSCR5
M3_3	APG3L
M3_3	PAK1
M3_3	ASGR2
M3_3	RNASE4
M3_3	EVI2B
M3_3	MGST1
M3_3	IL13RA1
M3_3	CSPG2
M3_3	PP2135
M3_3	TDRD9
M3_3	CHP
M3_3	MYO1F
M3_3	NEK6
M3_3	ATP6AP1
M3_3	MAP3K3
M3_3	COMMD9
M3_3	LAMP2
M3_3	SORT1
M3_3	SLC11A1
M3_3	AGTRAP
M3_3	TFEB
M3_3	IL13RA1
M3_3	ATP6V1G1
M3_3	SLC36A4
M3_3	SH3BGRL
M3_3	CTSS
M3_3	RXRA
M3_3	CLEC4A
M3_3	DSC2
M3_3	LOC286052
M3_3	SERPINB1
M3_3	CKAP4
M3_3	GYG
M3_3	S100A12
M3_3	PDXK
M3_3	MTX1
M3_3	STX3A
M3_3	CCPG1
M3_3	RRAGD
M3_3	ATP6V1A
M3_3	TGOLN2
M3_3	TCEAL4
M3_3	ANXA2
M3_3	HIP1
M3_3	LOC143458
M3_3	HADHB
M3_3	PIGB
M3_3	LOC286144
M3_3	MPP7
M3_3	MGC13024
M3_3	NFAM1
M3_3	RNPEP
M3_3	ANPEP
M3_3	FBN2
M3_3	ARPC3
M3_3	RHOU
M3_3	FLOT2
M3_3	DREV1
M3_3	AP2S1
M3_3	LRRFIP2
M3_3	MFSD1
M3_3	APP
M3_3	PHCA
M3_3	TAX1BP3
M3_3	GPX1
M3_3	KLHL18
M3_3	CACNA2D4
M3_3	LAMP2
M3_3	IL10RB
M3_3	AGTPBP1
M3_3	FLJ20481
M3_3	LOC339745
M3_3	SAT2
M3_3	TMEM30A
M3_3	SCAP2
M3_3	ATP6V1A
M3_3	SNX27
M3_3	FBXL5
M3_3	SNX10
M3_3	PIGB
M3_3	PRKCD
M3_3	CPNE8
M3_3	EGFL5
M3_3	RTN4
M3_3	SCAP2
M3_3	FLJ30851
M3_3	CAPZA2
M3_3	ALDH3B1
M3_3	SEMA3C
M3_3	FCGRT
M3_3	GNS
M3_3	MGST1
M3_3	LRP1
M3_3	DREV1
M3_3	RAB3D
M3_3	ACAS2
M3_3	GORASP1
M3_3	TM6SF1
M3_3	CREB5
M3_3	MAML3
M3_3	FUCA2
M3_3	H2AFY
M3_3	AOAH
M3_3	RTN4
M3_3	NUMB
M3_3	RASSF2
M3_3	FLJ20273
M3_3	PGCP
M3_3	VNN1
M3_3	MAPKAPK3
M3_3	DDEF1
M3_3	MGST2
M3_3	TP53I3
M3_3	C6orf109
M3_3	VPS24
M3_3	ALDOA
M3_3	SQRDL
M3_3	ETHE1
M3_3	GSTO1
M3_3	TPI1
M3_3	TPD52L2
M3_3	RHOG
M3_3	CKLFSF6
M3_3	HSBP1
M3_3	MGC2654
M3_3	HMOX1
M3_3	KIAA0711
M3_3	ALOX5
M3_3	PP3856
M3_3	OACT1
M3_3	PSTPIP1
M3_3	TBC1D8
M3_3	MLX
M3_3	CENTD3
M3_3	SLC12A9
M3_3	TTC7A
M3_3	EIF2C1
M3_3	VPS24
M3_3	STX12
M3_3	LEPR
M3_3	WDFY3
M3_3	TCIRG1
M3_3	F11R
M3_3	LMO2
M3_3	CAMKK2
M3_3	SH3TC1
M3_3	INSR
M3_3	NEU1
M3_3	ZYX
M3_3	ZYX
M3_3	ZDHHC7
M3_3	IMPA2
M3_3	LOC158563
M3_3	RGS19
M3_3	C20orf194
M3_3	IL18
M3_3	SNAP29
M3_3	FLJ13456
M3_3	CKLF
M3_3	EIF4E2
M3_3	PSMA1
M3_3	PSMA1
M3_3	NANS
M3_3	LYN
M3_3	CPM
M3_3	LOC388312
M3_3	FLJ22405
M3_3	IRAK3
M3_3	PGLS
M3_3	COTL1
M3_3	QKI
M3_3	DAPK1
M3_3	ASAH1
M3_3	PDLIM2
M3_3	FLJ20457
M3_3	PAK1
M3_3	CSPG2
M3_3	CRTAP
M3_3	FLJ23091
M3_3	SH3BGRL
M3_3	CD36
M3_3	MAPKAPK3
M3_3	ASAHL
M3_3	CRTAP
M3_3	C2orf26
M3_3	PGLS
M3_3	CIDEB
M3_3	PLOD3
M3_3	FLJ32731
M3_4	PORIMIN
M3_4	UBXD2
M3_4	SFRS11
M3_4	TCERG1
M3_4	SFRS11
M3_4	RYK
M3_4	USP16
M3_4	M96
M3_4	RIF1
M3_4	RABGGTB
M3_4	KIAA0947
M3_4	KIAA0256
M3_4	SMURF2
M3_4	STK17A
M3_4	ZZEF1
M3_4	KIAA1109
M3_4	FNBP3
M3_4	BAT2D1
M3_4	SFRS12
M3_4	KIAA0650
M3_4	TIP120A
M3_4	SR140
M3_4	TSPYL1
M3_4	FBXO21
M3_4	LOC161527
M3_4	FUSIP1
M3_4	KTN1
M3_4	RCN2
M3_4	RPS2
M3_4	DR1
M3_4	PANK3
M3_4	M96
M3_4	SR140
M3_4	EWSR1
M3_4	HYPB
M3_4	UBE3A
M3_4	HERC1
M3_4	RNF38
M3_4	ZCWCC3
M3_4	ARFGEF2
M3_4	ATP8A1
M3_4	SOCS5
M3_4	LUC7L2
M3_4	RB1CC1
M3_4	KRAS
M3_4	CRY1
M3_4	NUP153
M3_4	RRN3
M3_4	RANBP2
M3_4	HSHIN1
M3_4	CDC14A
M3_4	HIVEP1
M3_4	YWHAZ
M3_4	FBXO11
M3_4	ABI1
M3_4	NDUFA5
M3_4	RFC1
M3_4	DNAJA2
M3_4	PIK3R1
M3_4	PPM1B
M3_4	SYPL
M3_4	PFAAP5
M3_4	ZNF43
M3_4	CLPX
M3_4	DLD
M3_4	GTPBP4
M3_4	MATR3
M3_4	CREBBP
M3_4	CUL2
M3_4	RBBP6
M3_4	SCYE1
M3_4	POLE3
M3_4	PAIP1
M3_4	TSPYL4
M3_4	RBM16
M3_4	MFTC
M3_4	CBLL1
M3_4	SEC24B
M3_4	MORF4L1
M3_4	QKI
M3_4	NIPBL
M3_4	C20orf45
M3_4	ZNF161
M3_4	RCP9
M3_4	DERL1
M3_4	CDKN1B
M3_4	PCNP
M3_4	ENTH
M3_4	SIRT1
M3_4	PCF11
M3_4	ZBTB11
M3_4	TCTE1L
M3_4	FLJ21657
M3_4	PCGF4
M3_4	PER2
M3_4	CHD9
M3_4	ARID4B
M3_4	RNF6
M3_4	KIN
M3_4	KIAA0650
M3_4	DMTF1
M3_4	ABI1
M3_4	CHUK
M3_4	YLPM1
M3_4	SYNCRIP
M3_4	DXYS155E
M3_4	UBP1
M3_4	FLJ13213
M3_4	GARNL1
M3_4	PRPF39
M3_4	FUBP1
M3_4	THUMPD1
M3_4	AGPAT5
M3_4	ITPR1
M3_4	NCOA6IP
M3_4	GCC2
M3_4	VAPB
M3_4	EIF4E
M3_4	RAD21
M3_4	RCBTB1
M3_4	SMC5L1
M3_4	FIP1L1
M3_4	RY1
M3_4	UBE3A
M3_4	MARCH7
M3_4	HNRPD
M3_4	KIAA0310
M3_4	ZFX
M3_4	SMARCA5
M3_4	ITPR2
M3_4	XPOT
M3_4	CRI1
M3_4	PRKD3
M3_4	MATR3
M3_4	TCF8
M3_4	PDCD4
M3_4	PCTK2
M3_4	FOXJ3
M3_4	PSCD1
M3_4	ITSN2
M3_4	PPP1CB
M3_4	STAG2
M3_4	GOLGA7
M3_4	PTGER4
M3_4	CLASP1
M3_4	NRF1
M3_4	ZNF395
M3_4	OSBPL8
M3_4	U2AF2
M3_4	DKFZP564D172
M3_4	UBE2B
M3_4	KPNA3
M3_4	ZNF403
M3_4	ZNF238
M3_4	RANBP2L1
M3_4	NUP54
M3_4	BRD1
M3_4	YT521
M3_4	APRIN
M3_4	C1orf9
M3_4	NS3TP1
M3_4	GOLGA4
M3_4	CUGBP2
M3_4	RAP1A
M3_4	FLJ13611
M3_4	PNRC1
M3_4	PREI3
M3_4	APC
M3_4	KIAA0261
M3_4	PIG8
M3_4	TMED7
M3_4	RHOT1
M3_4	ITM2B
M3_4	LCP2
M3_4	TANK
M3_4	SDCCAG1
M3_4	PAIP1
M3_4	KIAA0692
M3_4	MST4
M3_4	ARL6IP
M3_4	CSNK1A1
M3_4	PSMC6
M3_4	PLEKHF2
M3_4	PAQR3
M3_4	POM121
M3_4	DPM1
M3_4	SFRS3
M3_4	WBP11
M3_4	ZC3HDC7
M3_4	C14orf11
M3_4	PAIP1
M3_4	RAP2C
M3_4	EIF2AK3
M3_4	RAP2C
M3_4	YTHDF2
M3_4	ATP2B1
M3_4	UBL3
M3_4	DKFZP564O0523
M3_4	PPP1CB
M3_4	RKHD2
M3_4	MAP4K3
M3_4	MTMR6
M3_4	STAM
M3_4	ELF1
M3_4	CENPC1
M3_4	TDE2
M3_4	SLK
M3_4	GPR65
M3_4	CAPN7
M3_4	SYNJ1
M3_4	PIK3C2A
M3_4	ZNF292
M3_4	MIS12
M3_4	PPP1R12A
M3_4	LGALS8
M3_4	TRIM33
M3_4	KIAA0776
M3_4	FLJ20331
M3_4	MAP4K4
M3_4	SENP6
M3_4	FLJ10996
M3_4	APRIN
M3_4	TNPO1
M3_4	PIAS1
M3_4	ZNF291
M3_4	MAP4K5
M3_4	SMN1
M3_4	HIPK1
M3_4	G3BP2
M3_4	DUSP11
M3_4	CHORDC1
M3_4	CSNK1A1
M3_4	DKFZP564O123
M3_4	ELMO2
M3_4	CUL5
M3_4	SARA1
M3_4	FBXO38
M3_4	FBXO3
M3_4	LIN7C
M3_4	ERBB2IP
M3_4	PTPRC
M3_4	UBE1C
M3_4	NR3C1
M3_4	PRO2730
M3_4	MED4
M3_4	FBXW11
M3_4	ATP11B
M3_4	ATF2
M3_4	NR3C1
M3_4	MCFD2
M3_4	FMR1
M3_4	TPP2
M3_4	TTC3
M3_4	CYLD
M3_4	C14orf32
M3_4	KIAA0804
M3_4	SUMO1
M3_4	YEATS4
M3_4	UBA2
M3_4	FLJ20647
M3_4	TAF11
M3_4	ZFP161
M3_4	CYP20A1
M3_4	HYPB
M3_4	JAK1
M3_4	CSNK1G2
M3_4	DKFZp547K1113
M3_4	MRPL9
M3_4	SF3B1
M3_4	SNRPB2
M3_4	TSN
M3_4	EXOSC9
M3_4	FLJ20232
M3_4	FLJ20054
M3_4	SYNCRIP
M3_4	DKFZP586L0724
M3_4	DHX15
M3_4	PGRMC2
M3_4	LKAP
M3_4	KRT10
M3_4	CLK1
M3_4	FUSIP1
M3_4	KIAA0669
M3_4	ILF3
M3_4	HNRPH1
M3_4	UPF3A
M3_4	RASA4
M3_4	PIP5K3
M3_4	KIAA0276
M3_4	GARNL1
M3_4	CYLD
M3_4	ARHGAP12
M3_4	CLK4
M3_4	MGEA5
M3_4	FLJ10154
M3_4	CNOT2
M3_4	ATP2C1
M3_4	CASP7
M3_4	PIK3CA
M3_4	ARID4A
M3_4	CRKL
M3_4	LOC90806
M3_4	PHF3
M3_4	NARG1L
M3_4	FLJ20628
M3_4	DDX18
M3_4	GLS
M3_4	FLJ13941
M3_4	EDD
M3_4	NET1
M3_4	USP14
M3_4	TIMM17A
M3_4	ST13
M3_4	LOC58486
M3_4	STK25
M3_4	C18orf1
M3_4	R3HDM
M3_4	SUCLG2
M3_4	CHES1
M3_4	FCHSD2
M3_5	HBA1
M3_5	HBA2
M3_5	HBA1
M3_5	HBB
M3_5	HBA1
M3_5	HBB
M3_5	HBA2
M3_5	HBB
M3_5	PARD6A
M3_5	TPT1
M3_5	SET
M3_5	H3F3A
M3_5	H3F3A
M3_5	TOMM40
M3_5	FLOT1
M3_5	C9orf9
M3_5	NCOA1
M3_5	ADCY3
M3_5	RSBN1L
M3_6	RNF20
M3_6	ECHDC1
M3_6	LOC201895
M3_6	DC-UbP
M3_6	LOC115294
M3_6	APBB1IP
M3_6	ATP6V1D
M3_6	C3orf1
M3_6	DNCL1
M3_6	C4orf14
M3_6	NIN
M3_6	LOC84661
M3_6	MGC15619
M3_6	THEM2
M3_6	SFRS1
M3_6	FLJ21103
M3_6	PCMT1
M3_6	RAB10
M3_6	SNX1
M3_6	C20orf155
M3_6	MRPS14
M3_6	IDE
M3_6	MRPS6
M3_6	HSPC009
M3_6	RER1
M3_6	MRPL51
M3_6	MGC4767
M3_6	ZDHHC16
M3_6	SCFD2
M3_6	C9orf105
M3_6	VPS35
M3_6	DERPC
M3_6	SEC10L1
M3_6	CREB1
M3_6	LOC51249
M3_6	GFM1
M3_6	PTD012
M3_6	GLE1L
M3_6	CHCHD4
M3_6	LACTB2
M3_6	FBXO22
M3_6	COG6
M3_6	SNAPAP
M3_6	MESDC2
M3_6	IPO8
M3_6	FLJ23518
M3_6	TMEM14C
M3_6	PIP3AP
M3_6	COMMD10
M3_6	DOCK8
M3_6	FLJ14681
M3_6	SDS3
M3_6	C6orf115
M3_6	POU2F2
M3_6	UBE2L3
M3_6	OMA1
M3_6	LOC402587
M3_6	RPS6KA3
M3_6	DC-UbP
M3_6	ARV1
M3_6	IFNAR1
M3_6	MTIF3
M3_6	LNX
M3_6	LOC257106
M3_6	PCYOX1
M3_6	LOC90624
M3_6	ELP3
M3_6	TFB1M
M3_6	C6orf55
M3_6	VBP1
M3_6	MGC4368
M3_6	UBE2L3
M3_6	CBX1
M3_6	COX15
M3_6	TLR10
M3_6	LOC90693
M3_6	MGC13379
M3_6	ACTR3
M3_6	GLRX
M3_6	ATP6V1D
M3_6	C6orf55
M3_6	ECHDC1
M3_6	SEH1L
M3_6	GFM2
M3_6	PB1
M3_6	KIAA0436
M3_6	LOC51315
M3_6	CYB5-M
M3_6	GALNT7
M3_6	ACOX1
M3_6	ATP6V1C1
M3_6	C10orf119
M3_6	GNPAT
M3_6	AZI2
M3_6	CAB39
M3_6	UEV3
M3_6	STARD3NL
M3_6	PANK2
M3_6	MCFP
M3_6	TM7SF3
M3_6	PANX1
M3_6	PGM2
M3_6	LOC147991
M3_6	TMOD3
M3_6	SCYL2
M3_6	SNX14
M3_6	PGM2
M3_6	ATP6V1C1
M3_6	DUSP24
M3_6	MGC33867
M3_6	ME2
M3_6	PPP1R11
M3_6	PDCD6IP
M3_6	HOZFP
M3_6	ESD
M3_6	KLHL8
M3_6	LOC150166
M3_6	LOC285550
M3_6	PTEN
M3_6	GIT2
M3_6	C5orf14
M3_6	VPS41
M3_6	YAP
M3_6	STK17B
M3_6	MGC10744
M3_6	SLC30A5
M3_6	SLC27A4
M3_6	CRIPT
M3_6	HSPA8
M3_6	GFM1
M3_6	NDUFA8
M3_6	PLCG2
M3_6	FUNDC1
M3_6	DERP6
M3_6	PMM2
M3_6	GPATC4
M3_6	SH3KBP1
M3_6	C1GALT1C1
M3_6	LOC219854
M3_6	C3orf6
M3_6	SPCS2
M3_6	LOC54499
M3_6	PIGF
M3_6	SEC23B
M3_6	ECHDC1
M3_6	KIAA0152
M3_6	FLJ14624
M3_6	RPUSD3
M3_6	FBXO22
M3_6	CRIPT
M3_6	ZNF258
M3_6	RFT1
M3_6	DLAT
M3_6	TXNDC9
M3_6	FLJ10826
M3_6	ZNRD1
M3_6	3pHEXO
M3_6	ACTR3
M3_6	BAT4
M3_6	FLJ38348
M3_6	LOC90693
M3_6	NFE2L1
M3_6	ASB8
M3_6	CEPT1
M3_6	ERBB2IP
M3_6	KRTAP4-7
M3_6	SAMHD1
M3_6	BMPR2
M3_6	C9orf41
M3_6	LOC441057
M3_6	AHSA1
M3_6	FLJ21168
M3_6	CGGBP1
M3_6	FAM49B
M3_6	SEC10L1
M3_6	DOCK11
M3_6	CNOT6
M3_6	PPARBP
M3_6	PTPN22
M3_6	FLJ35036
M3_6	JAGN1
M3_6	LIMD1
M3_6	KRTAP4-7
M3_6	VEZATIN
M3_6	FLJ35093
M3_6	MGC61571
M3_6	SCOC
M3_6	MRPS5
M3_6	SEC15L1
M3_6	FCRH3
M3_6	FLJ35867
M3_6	PHF6
M3_6	FLJ13096
M3_6	CXorf15
M3_6	FLJ12806
M3_6	AP1GBP1
M3_6	H63
M3_6	SNX6
M3_6	C10orf84
M3_6	LOC113386
M3_6	MAP4K4
M3_6	CRYZL1
M3_6	P15RS
M3_6	GIMAP2
M3_6	FLJ13614
M3_6	SVH
M3_6	DKFZP564J0863
M3_6	ATP11C
M3_6	LOC286505
M3_6	FLJ21103
M3_6	DTNBP1
M3_6	HNRPU
M3_6	NUDCD1
M3_6	LOC153364
M3_6	SOAT1
M3_6	CBWD1
M3_6	VKORC1L1
M3_6	C6orf203
M3_6	PAI-RBP1
M3_6	EGLN1
M3_6	ACSL3
M3_6	MIB1
M3_6	LOC201895
M3_6	FLJ23861
M3_6	ANAPC7
M3_6	NLK
M3_6	C6orf55
M3_6	DCP1B
M3_6	MRPS26
M3_6	LSM11
M3_6	THOC2
M3_6	C9orf42
M3_6	SFRS9
M3_6	VPS33A
M3_6	LOC85865
M3_6	HNRPR
M3_6	ZCSL3
M3_6	76P
M3_6	TP53
M3_6	FLJ20534
M3_6	RPA2
M3_6	TM7SF3
M3_6	LOC56757
M3_6	GMPR2
M3_6	VAMP4
M3_6	PROSC
M3_6	MAP2K4
M3_6	TDE1
M3_6	C14orf109
M3_6	UBE2L3
M3_6	PDLIM5
M3_6	STAMBP
M3_6	GTF2H1
M3_6	ICAM2
M3_6	C10orf26
M3_6	SELPLG
M3_7	MRPL53
M3_7	MRPS22
M3_7	KRTCAP2
M3_7	EXOSC1
M3_7	MRPS21
M3_7	CRR9
M3_7	LOC440574
M3_7	TMEM18
M3_7	CDC26
M3_7	MRPL43
M3_7	C9orf123
M3_7	CPSF3
M3_7	NUDT5
M3_7	THY28
M3_7	C1orf19
M3_7	WDR12
M3_7	C20orf30
M3_7	C11orf31
M3_7	SRP68
M3_7	MRPL45
M3_7	FLJ20542
M3_7	C6orf89
M3_7	REPS1
M3_7	FLJ14936
M3_7	C17orf37
M3_7	C2orf33
M3_7	LOC388789
M3_7	LOC388962
M3_7	MRPL14
M3_7	COMMD1
M3_7	C11orf31
M3_7	AYP1
M3_7	MRPL36
M3_7	MRPS36
M3_7	ERH
M3_7	DKFZp586C1924
M3_7	DKFZP564O0463
M3_7	MRPS23
M3_7	HYPK
M3_7	MGC11134
M3_7	MESDC2
M3_7	C9orf82
M3_7	MGC5987
M3_7	CCDC5
M3_7	TH1L
M3_7	TRIM41
M3_7	HSPC268
M3_7	C14orf112
M3_7	CHCHD1
M3_7	HBLD1
M3_7	LOC150223
M3_7	NAT5
M3_7	TMEM14C
M3_7	MKKS
M3_7	SMAP-1
M3_7	HSPC138
M3_7	DAP13
M3_7	DPP3
M3_7	MRPL2
M3_7	MRPS18C
M3_7	FLJ10407
M3_7	APOA1BP
M3_7	FLJ38991
M3_7	MGC2714
M3_7	PGR1
M3_7	TIM14
M3_7	VARS2L
M3_7	RBM17
M3_7	MRPS15
M3_7	C20orf52
M3_7	DAZAP1
M3_7	MGC40107
M3_7	LOC150678
M3_7	Cab45
M3_7	MGC14288
M3_7	LOC401466
M3_7	NDUFA11
M3_7	SPAG7
M3_7	TMED4
M3_7	DTNBP1
M3_7	RPUSD4
M3_7	FLJ20542
M3_7	CNOT7
M3_7	BCCIP
M3_7	C10orf104
M3_7	CXorf26
M3_7	FAM50A
M3_7	UBQLN4
M3_7	CKLFSF7
M3_7	PNKP
M3_7	MTCH2
M3_7	NDUFB1
M3_7	CGI-119
M3_7	FLJ32332
M3_7	DNAJC4
M3_7	TTC17
M3_7	LOC146542
M3_7	TEX264
M3_7	FLJ20542
M3_7	RASSF5
M3_7	ACBD6
M3_7	C6orf49
M3_7	LOC200916
M3_7	MRPL54
M3_7	IMAGE3451454
M3_7	LOC283951
M3_7	THRAP3
M3_7	MRPL10
M3_7	CHCHD5
M3_7	TRPM7
M3_7	FLJ20309
M3_7	FLJ20308
M3_7	NDUFB10
M3_7	MGC52010
M3_7	U5-116KD
M3_7	USMG5
M3_7	PHPT1
M3_7	LOC56930
M3_7	C3orf10
M3_7	C9orf105
M3_7	UBE2J2
M3_7	KPNA6
M3_7	CCDC12
M3_7	LOC220906
M3_7	FLJ14075
M3_7	MRPL47
M3_7	BLP1
M3_7	MAD2L2
M3_7	RBM8A
M3_7	ANKRD11
M3_7	SFXN4
M3_7	FBXO25
M3_7	BXDC1
M3_7	LOC114926
M3_7	LOC91942
M3_7	BCAT2
M3_7	CARD8
M3_7	E2IG5
M3_7	SUMO2
M3_7	EIF3S1
M3_7	ATP5H
M3_7	C14orf156
M3_7	RPL26L1
M3_7	NUDCD2
M3_7	MDH1
M3_7	TMEM4
M3_7	PRPS2
M3_7	CUTC
M3_7	MRPL48
M3_7	MRPL4
M3_7	CXXC1
M3_7	LOC400948
M3_7	MRPL41
M3_7	CDC91L1
M3_7	ICT1
M3_7	DDX1
M3_7	MTX2
M3_7	MADP-1
M3_7	PDZK11
M3_7	PSMA5
M3_7	DOC-1R
M3_7	PSMA2
M3_7	MLH1
M3_7	C10orf70
M3_7	NDUFS2
M3_7	ALDH18A1
M3_7	FAM33A
M3_7	SNRPD1
M3_7	APOBEC3G
M3_7	WDR33
M3_7	SNRPG
M3_7	RPA3
M3_7	C1orf41
M3_7	NDUFB6
M3_7	MRPL15
M3_7	AK3L1
M3_7	DBI
M3_7	HINT2
M3_7	FLJ20989
M3_7	HSPC196
M3_7	AP4E1
M3_7	IER3IP1
M3_7	PSMB5
M3_7	SUGT1
M3_7	MCEE
M3_7	USP48
M3_7	MRPS25
M3_7	ACO2
M3_7	MRPS28
M3_7	LOC205251
M3_7	METTL2
M3_7	C2orf18
M3_7	MGC29729
M3_7	CHCHD7
M3_7	HT007
M3_7	MtFMT
M3_7	C6orf125
M3_7	HKE2
M3_7	ACSL5
M3_7	FLJ25059
M3_7	Cab45
M3_7	FLJ22789
M3_7	MGC12966
M3_7	NIP30
M3_7	C14orf142
M3_7	DYRK4
M3_7	FLJ32440
M3_7	LOC255458
M3_7	RPS27L
M3_7	C9orf10OS
M3_7	ARCH
M3_7	C10orf58
M3_7	C7orf30
M3_7	ALG2
M3_7	COMMD5
M3_7	DVL2
M3_7	PPIB
M3_7	SIAHBP1
M3_7	SHMT2
M3_7	ICMT
M3_7	MDS025
M3_7	MGC15677
M3_7	RIP
M3_7	L3MBTL2
M3_7	NONO
M3_7	RNPS1
M3_7	CARHSP1
M3_7	MRPS24
M3_7	IK
M3_7	SURF4
M3_7	ABCF1
M3_7	PSMB8
M3_7	LOC284184
M3_7	TMEM14B
M3_7	TH1L
M3_7	MRPL52
M3_7	REC14
M3_7	NDUFA11
M3_7	MGC2749
M3_7	IDH3B
M3_7	RFXANK
M3_7	FLJ31795
M3_7	C2orf29
M3_7	MRPS22
M3_7	C7orf30
M3_7	AATF
M3_7	MYH11
M3_7	MR-1
M3_7	OCIAD1
M3_7	LOC124512
M3_7	MGC14327
M3_7	MGC2803
M3_7	FAM48A
M3_7	OCIAD1
M3_7	SNX5
M3_7	FLJ14803
M3_7	AD023
M3_7	RABEP1
M3_7	STUB1
M3_7	C10orf104
M3_7	NSMCE1
M3_7	STUB1
M3_7	ATPAF1
M3_7	HIP2
M3_7	LOC92305
M3_7	C9orf112
M3_7	RNF31
M3_7	PRPF8
M3_7	CCM2
M3_7	C22orf16
M3_7	GLYCTK
M3_7	NUDT16L1
M3_7	FLJ25222
M3_7	DEF6
M3_7	LOC96610
M3_7	CDK5RAP2
M3_7	RAB4B
M3_7	HSCARG
M3_7	PHGDHL1
M3_8	MSL3L1
M3_8	NPD014
M3_8	AMY2B
M3_8	CXorf45
M3_8	ABI2
M3_8	FLJ21865
M3_8	USP52
M3_8	CROP
M3_8	RUTBC3
M3_8	C2orf3
M3_8	CPSF6
M3_8	AHSA2
M3_8	OGT
M3_8	ZNF12
M3_8	METTL3
M3_8	KIAA0907
M3_8	C6orf111
M3_8	TXK
M3_8	DATF1
M3_8	MPHOSPH9
M3_8	FLJ20859
M3_8	WBSCR20C
M3_8	NSUN5
M3_8	NSUN5
M3_8	VAMP1
M3_8	PMS2L1
M3_8	FLJ20758
M3_8	ASNS
M3_8	FALZ
M3_8	DZIP3
M3_8	HERC2
M3_8	ATM
M3_8	ZNF266
M3_8	AHSA2
M3_8	ZNF506
M3_8	STAF65(gamma)
M3_8	HSRTSBETA
M3_8	ZMAT1
M3_8	ZNF83
M3_8	NR2C2
M3_8	ATE1
M3_8	HNRPDL
M3_8	RASGRP2
M3_8	ZNF451
M3_8	AMY2A
M3_8	MARS
M3_8	NPHP3
M3_8	BTN2A1
M3_8	EZH1
M3_8	C6orf111
